max_reward reward cum_regret
0 0 0
0 -1 0.5
1 -1 0.6666666666666666
1 -1 0.75
2 -1 0.8
1 -1 0.8333333333333334
1 -1 0.8571428571428571
0 0 0.75
0 -1 0.7777777777777778
1 -1 0.8
1 0 0.7272727272727273
0 -1 0.75
1 0 0.6923076923076923
1 0 0.6428571428571429
0 -1 0.6666666666666666
1 0 0.625
2 -1 0.6470588235294118
1 0 0.6111111111111112
1 0 0.5789473684210527
1 0 0.55
2 -1 0.5714285714285714
0 0 0.5454545454545454
1 0 0.5217391304347826
0 -1 0.5416666666666666
1 0 0.52
0 -1 0.5384615384615384
1 0 0.5185185185185185
2 -1 0.5357142857142857
1 -1 0.5517241379310345
1 0 0.5333333333333333
2 -1 0.5483870967741935
0 0 0.53125
1 0 0.5151515151515151
0 0 0.5
1 0 0.4857142857142857
0 0 0.4722222222222222
1 0 0.4594594594594595
0 0 0.4473684210526316
0 0 0.4358974358974359
1 0 0.425
1 -1 0.43902439024390244
2 -1 0.4523809523809524
1 -1 0.46511627906976744
2 -1 0.4772727272727273
1 -1 0.4888888888888889
1 -1 0.5
1 0 0.48936170212765956
1 -1 0.5
0 -1 0.5102040816326531
0 0 0.5
1 0 0.49019607843137253
1 0 0.4807692307692308
1 0 0.4716981132075472
0 0 0.46296296296296297
1 -1 0.4727272727272727
0 0 0.4642857142857143
1 -1 0.47368421052631576
1 -1 0.4827586206896552
1 -1 0.4915254237288136
1 -1 0.5
2 -1 0.5081967213114754
0 0 0.5
1 -1 0.5079365079365079
2 -1 0.515625
1 0 0.5076923076923077
1 0 0.5
0 -1 0.5074626865671642
1 0 0.5
0 0 0.4927536231884058
1 0 0.4857142857142857
1 0 0.4788732394366197
0 0 0.4722222222222222
1 0 0.4657534246575342
1 0 0.4594594594594595
0 0 0.4533333333333333
0 -1 0.4605263157894737
1 0 0.45454545454545453
1 0 0.44871794871794873
2 -1 0.45569620253164556
1 0 0.45
1 0 0.4444444444444444
1 -1 0.45121951219512196
1 -1 0.4578313253012048
0 -1 0.4642857142857143
0 -1 0.47058823529411764
0 0 0.46511627906976744
0 -1 0.47126436781609193
0 -1 0.4772727272727273
1 0 0.47191011235955055
2 -1 0.4777777777777778
1 0 0.4725274725274725
1 0 0.4673913043478261
0 0 0.46236559139784944
1 -1 0.46808510638297873
0 -1 0.47368421052631576
2 0 0.46875
1 0 0.4639175257731959
1 0 0.45918367346938777
1 0 0.45454545454545453
2 -1 0.46
2 -1 0.46534653465346537
0 -1 0.47058823529411764
1 0 0.46601941747572817
2 -1 0.47115384615384615
1 0 0.4666666666666667
1 -1 0.4716981132075472
1 0 0.4672897196261682
1 0 0.46296296296296297
1 -1 0.46788990825688076
1 -1 0.4727272727272727
0 0 0.46846846846846846
1 0 0.4642857142857143
1 -1 0.4690265486725664
1 0 0.4649122807017544
1 0 0.4608695652173913
0 0 0.45689655172413796
1 -1 0.46153846153846156
1 0 0.4576271186440678
1 0 0.453781512605042
1 0 0.45
1 0 0.4462809917355372
0 -1 0.45081967213114754
0 -1 0.45528455284552843
2 -1 0.4596774193548387
1 0 0.456
1 0 0.4523809523809524
1 0 0.44881889763779526
1 0 0.4453125
1 0 0.4418604651162791
0 0 0.43846153846153846
1 0 0.4351145038167939
1 0 0.4318181818181818
0 -1 0.43609022556390975
1 0 0.43283582089552236
1 0 0.42962962962962964
1 0 0.4264705882352941
0 -1 0.4306569343065693
0 0 0.427536231884058
1 0 0.4244604316546763
1 0 0.42142857142857143
0 0 0.41843971631205673
0 0 0.4154929577464789
1 0 0.4125874125874126
0 0 0.4097222222222222
0 0 0.4068965517241379
1 0 0.4041095890410959
1 0 0.4013605442176871
1 0 0.39864864864864863
0 0 0.3959731543624161
1 0 0.3933333333333333
0 0 0.39072847682119205
1 -1 0.39473684210526316
1 0 0.39215686274509803
2 -1 0.3961038961038961
1 0 0.3935483870967742
0 -1 0.3974358974358974
2 0 0.39490445859872614
0 -1 0.3987341772151899
0 -1 0.4025157232704403
1 0 0.4
2 0 0.39751552795031053
1 0 0.3950617283950617
1 0 0.39263803680981596
1 0 0.3902439024390244
1 0 0.3878787878787879
1 -1 0.39156626506024095
1 0 0.38922155688622756
1 0 0.3869047619047619
0 0 0.38461538461538464
1 0 0.38235294117647056
1 0 0.38011695906432746
1 0 0.37790697674418605
1 0 0.37572254335260113
1 -1 0.3793103448275862
1 0 0.37714285714285717
