max_reward reward cum_regret
-0.6122584000737855 -1.8672281979650471 1.2549697978912615
0.002206802748971455 -0.19443685742588904 1.451613458066122
0.2120633256972453 0.21206332569724506 1.4516134580661222
0.3084681366458032 -0.1302173160945322 1.8902989108064576
3.3476853094374968 3.3476853094374976 1.8902989108064567
0.6142278044990193 -0.5011245879257293 3.0056513032312053
1.5524268526504852 1.5524268526504852 3.0056513032312053
2.063814230958796 0.3820969078571369 4.687368626332864
-0.2853650326109089 -0.2853650326109091 4.687368626332865
-0.31475949600266795 -0.314759496002668 4.687368626332865
-0.1855890789210895 -0.2146955039042403 4.716475051316015
-0.16768406987914286 -0.1676840698791427 4.716475051316015
1.0828001683889998 1.0828001683889994 4.716475051316015
1.2054961172881755 1.2054961172881755 4.716475051316015
2.106316402074612 2.106316402074612 4.716475051316015
0.6169545247837306 0.6169545247837304 4.716475051316016
0.5344576328808993 -1.5665551158171616 6.817487800014077
0.7024489991329173 0.7024489991329171 6.817487800014077
0.008610353799079151 -0.12353116161341579 6.949629315426572
0.3741531327679173 0.37415313276791745 6.949629315426572
-0.5910679455003636 -0.803144388199598 7.161705758125806
0.3464879111433286 0.3464879111433281 7.161705758125807
2.0289628145851237 2.0289628145851237 7.161705758125807
0.44088827208976505 0.4408882720897651 7.161705758125806
1.3267108909701208 0.5674719638077208 7.920944685288206
-1.5523531360875713 -3.4963319124931718 9.864923461693808
0.2883347046026598 0.2835195001541661 9.8697386661423
1.06978368392886 1.0697836839288601 9.8697386661423
0.3389748975917732 0.33897489759177324 9.8697386661423
0.9854852854145699 0.5444941811849244 10.310729770371946
0.26154912769066807 0.2615491276906678 10.310729770371946
-0.6902509956740492 -0.869489347858349 10.489968122556245
0.5634132745835925 -0.1019269264768531 11.155308323616692
0.2840114260774042 0.009963407875786368 11.429356341818309
0.6784638167530681 0.023058906184186795 12.08476125238719
-0.12196406689406501 -0.12196406689406511 12.08476125238719
1.6576534496886597 1.6576534496886592 12.08476125238719
0.9675534600120712 0.9675534600120711 12.08476125238719
1.765444027426879 0.086874998913063 13.763330280901007
-0.12134204175985325 -1.6784422377795079 15.320430476920661
1.2119542772484426 1.2119542772484428 15.320430476920661
0.04528159736489104 0.04528159736489082 15.320430476920661
0.6385956916547775 0.6385956916547775 15.320430476920661
0.5595829925552862 0.5595829925552862 15.320430476920661
-0.735078211537296 -0.7350782115372961 15.320430476920661
2.4225447250118197 2.422544725011819 15.320430476920663
0.898371771655277 -0.166787541281278 16.385589789857217
0.6592384949287753 -1.2406813658546842 18.285509650640677
1.0026182973919366 -0.5195900579917515 19.807718006024366
0.3970148610920611 0.3970148610920611 19.807718006024366
0.14235185126097313 -0.147788354100517 20.097858211385855
0.8472077217433246 0.8472077217433247 20.097858211385855
1.0950769699601848 -0.7891085157307249 21.982043697076765
-0.2833830615505578 -0.2833830615505576 21.982043697076765
1.3444108839773898 1.3444108839773896 21.982043697076765
1.5113841731420175 1.511384173142016 21.98204369707677
0.08954980313747994 0.0895498031374798 21.98204369707677
0.010207320362972908 0.010207320362973005 21.98204369707677
1.683534222581431 -1.2753084047757148 24.94088632443391
0.7109918940487508 0.710991894048751 24.94088632443391
-0.27023066075041435 -1.2150672868750132 25.88572295055851
