max_reward reward cum_regret
1 0 0
2 -1 0.5
1 0 0.3333333333333333
1 0 0.25
1 0 0.2
0 -1 0.3333333333333333
0 -1 0.42857142857142855
1 0 0.375
0 -1 0.4444444444444444
1 0 0.4
1 0 0.36363636363636365
1 0 0.3333333333333333
1 0 0.3076923076923077
0 -1 0.35714285714285715
0 -1 0.4
1 0 0.375
0 -1 0.4117647058823529
0 -1 0.4444444444444444
1 0 0.42105263157894735
0 -1 0.45
1 0 0.42857142857142855
1 0 0.4090909090909091
0 -1 0.43478260869565216
1 0 0.4166666666666667
2 -1 0.44
0 -1 0.46153846153846156
1 0 0.4444444444444444
0 -1 0.4642857142857143
1 0 0.4482758620689655
1 0 0.43333333333333335
0 -1 0.45161290322580644
1 0 0.4375
1 0 0.42424242424242425
0 -1 0.4411764705882353
1 0 0.42857142857142855
1 0 0.4166666666666667
2 -1 0.43243243243243246
0 -1 0.4473684210526316
0 -1 0.46153846153846156
0 -1 0.475
1 0 0.4634146341463415
1 0 0.4523809523809524
1 0 0.4418604651162791
1 0 0.4318181818181818
1 0 0.4222222222222222
1 0 0.41304347826086957
0 -1 0.425531914893617
1 0 0.4166666666666667
0 -1 0.42857142857142855
1 0 0.42
1 0 0.4117647058823529
1 0 0.40384615384615385
1 0 0.39622641509433965
1 0 0.3888888888888889
1 0 0.38181818181818183
1 0 0.375
0 -1 0.38596491228070173
1 0 0.3793103448275862
1 0 0.3728813559322034
1 0 0.36666666666666664
1 0 0.36065573770491804
0 -1 0.3709677419354839
0 -1 0.38095238095238093
0 -1 0.390625
0 -1 0.4
2 -1 0.4090909090909091
0 -1 0.417910447761194
0 -1 0.4264705882352941
0 -1 0.43478260869565216
1 0 0.42857142857142855
0 -1 0.43661971830985913
1 0 0.4305555555555556
0 -1 0.4383561643835616
0 -1 0.44594594594594594
0 -1 0.4533333333333333
1 0 0.4473684210526316
0 -1 0.45454545454545453
2 -1 0.46153846153846156
0 -1 0.46835443037974683
1 0 0.4625
0 -1 0.4691358024691358
0 -1 0.47560975609756095
2 -1 0.4819277108433735
1 0 0.47619047619047616
1 0 0.47058823529411764
1 0 0.46511627906976744
2 -1 0.47126436781609193
0 -1 0.4772727272727273
0 -1 0.48314606741573035
1 0 0.4777777777777778
1 0 0.4725274725274725
1 0 0.4673913043478261
2 -1 0.4731182795698925
1 0 0.46808510638297873
1 0 0.4631578947368421
1 0 0.4583333333333333
1 0 0.4536082474226804
0 -1 0.45918367346938777
1 0 0.45454545454545453
1 0 0.45
0 -1 0.45544554455445546
0 -1 0.46078431372549017
1 0 0.4563106796116505
0 -1 0.46153846153846156
1 0 0.45714285714285713
1 0 0.4528301886792453
2 -1 0.45794392523364486
1 0 0.4537037037037037
0 -1 0.45871559633027525
0 -1 0.4636363636363636
1 0 0.4594594594594595
1 0 0.45535714285714285
2 -1 0.46017699115044247
1 0 0.45614035087719296
1 0 0.45217391304347826
2 -1 0.45689655172413796
0 -1 0.46153846153846156
0 -1 0.4661016949152542
2 -1 0.47058823529411764
0 -1 0.475
1 0 0.47107438016528924
1 0 0.4672131147540984
1 0 0.4634146341463415
1 0 0.4596774193548387
0 -1 0.464
0 -1 0.46825396825396826
2 -1 0.47244094488188976
0 -1 0.4765625
1 0 0.4728682170542636
2 -1 0.47692307692307695
2 -1 0.48091603053435117
1 0 0.4772727272727273
2 -1 0.48120300751879697
1 0 0.47761194029850745
0 -1 0.48148148148148145
1 0 0.47794117647058826
0 -1 0.48175182481751827
2 -1 0.4855072463768116
0 -1 0.4892086330935252
1 0 0.4857142857142857
0 -1 0.48936170212765956
2 -1 0.49295774647887325
1 0 0.48951048951048953
1 0 0.4861111111111111
1 0 0.4827586206896552
1 0 0.4794520547945205
1 0 0.47619047619047616
0 -1 0.4797297297297297
1 0 0.47651006711409394
0 -1 0.48
1 0 0.4768211920529801
1 0 0.47368421052631576
2 -1 0.477124183006536
1 0 0.474025974025974
1 0 0.47096774193548385
1 0 0.46794871794871795
2 -1 0.4713375796178344
1 0 0.46835443037974683
2 -1 0.4716981132075472
1 0 0.46875
0 -1 0.4720496894409938
1 0 0.4691358024691358
1 0 0.4662576687116564
1 0 0.4634146341463415
1 0 0.46060606060606063
2 -1 0.463855421686747
2 -1 0.46706586826347307
0 -1 0.47023809523809523
0 -1 0.47337278106508873
1 0 0.47058823529411764
0 -1 0.47368421052631576
1 0 0.47093023255813954
1 0 0.4682080924855491
0 -1 0.47126436781609193
0 -1 0.4742857142857143
0 -1 0.4772727272727273
1 0 0.4745762711864407
0 -1 0.47752808988764045
0 -1 0.48044692737430167
0 -1 0.48333333333333334
1 0 0.48066298342541436
0 -1 0.4835164835164835
0 -1 0.48633879781420764
2 -1 0.4891304347826087
1 0 0.4864864864864865
0 -1 0.489247311827957
1 0 0.48663101604278075
1 0 0.48404255319148937
1 0 0.48148148148148145
2 -1 0.4842105263157895
2 -1 0.4869109947643979
1 0 0.484375
1 0 0.48186528497409326
1 0 0.4793814432989691
1 0 0.47692307692307695
1 0 0.4744897959183674
1 0 0.4720812182741117
0 -1 0.47474747474747475
0 -1 0.47738693467336685
1 0 0.475
0 -1 0.47761194029850745
0 -1 0.4801980198019802
0 -1 0.4827586206896552
1 0 0.4803921568627451
1 0 0.47804878048780486
1 0 0.47572815533980584
0 -1 0.4782608695652174
2 -1 0.4807692307692308
2 -1 0.48325358851674644
2 -1 0.4857142857142857
0 -1 0.4881516587677725
0 -1 0.49056603773584906
1 0 0.48826291079812206
1 0 0.48598130841121495
1 0 0.48372093023255813
1 0 0.48148148148148145
1 0 0.4792626728110599
0 -1 0.481651376146789
1 0 0.4794520547945205
0 -1 0.4818181818181818
0 -1 0.4841628959276018
0 -1 0.4864864864864865
0 -1 0.48878923766816146
2 -1 0.49107142857142855
1 0 0.4888888888888889
1 0 0.48672566371681414
0 -1 0.4889867841409692
1 0 0.4868421052631579
1 0 0.4847161572052402
1 0 0.4826086956521739
1 0 0.4805194805194805
1 0 0.47844827586206895
0 -1 0.48068669527896996
1 0 0.47863247863247865
1 0 0.4765957446808511
1 0 0.4745762711864407
0 -1 0.4767932489451477
1 0 0.47478991596638653
1 0 0.47280334728033474
0 -1 0.475
1 0 0.4730290456431535
1 0 0.47107438016528924
0 -1 0.4732510288065844
1 0 0.4713114754098361
1 0 0.46938775510204084
1 0 0.46747967479674796
1 0 0.46558704453441296
2 -1 0.46774193548387094
1 0 0.46586345381526106
0 -1 0.468
1 0 0.46613545816733065
2 -1 0.46825396825396826
0 -1 0.47035573122529645
2 -1 0.47244094488188976
0 -1 0.4745098039215686
2 -1 0.4765625
1 0 0.47470817120622566
1 0 0.4728682170542636
0 -1 0.4749034749034749
1 0 0.47307692307692306
0 -1 0.47509578544061304
1 0 0.4732824427480916
1 0 0.4714828897338403
2 -1 0.4734848484848485
1 0 0.4716981132075472
1 0 0.4699248120300752
0 -1 0.47191011235955055
1 0 0.4701492537313433
1 0 0.4684014869888476
0 -1 0.4703703703703704
0 -1 0.47232472324723246
1 0 0.47058823529411764
1 0 0.46886446886446886
1 0 0.46715328467153283
2 -1 0.4690909090909091
1 0 0.4673913043478261
2 -1 0.4693140794223827
0 -1 0.4712230215827338
2 -1 0.4731182795698925
0 -1 0.475
1 0 0.47330960854092524
0 -1 0.475177304964539
0 -1 0.47703180212014135
1 0 0.4753521126760563
1 0 0.47368421052631576
0 -1 0.4755244755244755
1 0 0.4738675958188153
1 0 0.4722222222222222
1 0 0.47058823529411764
1 0 0.4689655172413793
2 -1 0.47079037800687284
0 -1 0.4726027397260274
0 -1 0.47440273037542663
0 -1 0.47619047619047616
0 -1 0.47796610169491527
0 -1 0.4797297297297297
1 0 0.4781144781144781
1 0 0.47651006711409394
0 -1 0.4782608695652174
1 0 0.4766666666666667
0 -1 0.47840531561461797
2 -1 0.48013245033112584
2 -1 0.48184818481848185
0 -1 0.48355263157894735
1 0 0.4819672131147541
1 0 0.4803921568627451
1 0 0.4788273615635179
0 -1 0.4805194805194805
1 0 0.47896440129449835
1 0 0.4774193548387097
1 0 0.4758842443729904
1 0 0.47435897435897434
1 0 0.4728434504792332
1 0 0.4713375796178344
1 0 0.46984126984126984
1 0 0.46835443037974683
1 0 0.4668769716088328
0 -1 0.46855345911949686
1 0 0.4670846394984326
1 0 0.465625
0 -1 0.4672897196261682
0 -1 0.468944099378882
2 -1 0.47058823529411764
0 -1 0.4722222222222222
1 0 0.4707692307692308
0 -1 0.4723926380368098
0 -1 0.4740061162079511
1 0 0.4725609756097561
1 0 0.47112462006079026
2 -1 0.4727272727272727
1 0 0.47129909365558914
0 -1 0.47289156626506024
1 0 0.47147147147147145
1 0 0.47005988023952094
1 0 0.46865671641791046
0 -1 0.47023809523809523
0 -1 0.47181008902077154
0 -1 0.47337278106508873
1 0 0.471976401179941
1 0 0.47058823529411764
2 -1 0.47214076246334313
1 0 0.47076023391812866
0 -1 0.47230320699708456
1 0 0.47093023255813954
1 0 0.46956521739130436
2 -1 0.47109826589595377
0 -1 0.47262247838616717
2 -1 0.47413793103448276
1 0 0.47277936962750716
0 -1 0.4742857142857143
0 -1 0.4757834757834758
1 0 0.4744318181818182
1 0 0.4730878186968839
0 -1 0.4745762711864407
1 0 0.4732394366197183
0 -1 0.4747191011235955
2 -1 0.47619047619047616
1 0 0.4748603351955307
1 0 0.4735376044568245
0 -1 0.475
1 0 0.47368421052631576
1 0 0.4723756906077348
1 0 0.47107438016528924
0 -1 0.4725274725274725
2 -1 0.473972602739726
0 -1 0.47540983606557374
1 0 0.47411444141689374
1 0 0.47282608695652173
0 -1 0.4742547425474255
1 0 0.47297297297297297
2 -1 0.4743935309973046
1 0 0.4731182795698925
2 -1 0.4745308310991957
2 -1 0.47593582887700536
1 0 0.4746666666666667
2 -1 0.47606382978723405
1 0 0.47480106100795755
1 0 0.47354497354497355
0 -1 0.47493403693931396
0 -1 0.4763157894736842
0 -1 0.4776902887139108
0 -1 0.4790575916230366
1 0 0.47780678851174935
2 -1 0.4791666666666667
1 0 0.4779220779220779
1 0 0.47668393782383417
1 0 0.4754521963824289
1 0 0.4742268041237113
0 -1 0.4755784061696658
0 -1 0.47692307692307695
0 -1 0.4782608695652174
0 -1 0.47959183673469385
1 0 0.47837150127226463
1 0 0.47715736040609136
1 0 0.4759493670886076
1 0 0.47474747474747475
1 0 0.473551637279597
1 0 0.4723618090452261
0 -1 0.47368421052631576
0 -1 0.475
1 0 0.47381546134663344
1 0 0.472636815920398
2 -1 0.4739454094292804
1 0 0.47277227722772275
1 0 0.47160493827160493
1 0 0.47044334975369456
0 -1 0.47174447174447176
1 0 0.47058823529411764
0 -1 0.4718826405867971
0 -1 0.47317073170731705
1 0 0.4720194647201946
2 -1 0.4733009708737864
0 -1 0.4745762711864407
0 -1 0.4758454106280193
0 -1 0.4771084337349398
1 0 0.47596153846153844
0 -1 0.47721822541966424
0 -1 0.4784688995215311
2 -1 0.4797136038186158
1 0 0.4785714285714286
1 0 0.47743467933491684
1 0 0.476303317535545
1 0 0.475177304964539
1 0 0.4740566037735849
0 -1 0.4752941176470588
1 0 0.47417840375586856
0 -1 0.47540983606557374
1 0 0.4742990654205608
1 0 0.4731934731934732
1 0 0.4720930232558139
0 -1 0.4733178654292343
0 -1 0.47453703703703703
1 0 0.47344110854503463
0 -1 0.47465437788018433
0 -1 0.47586206896551725
1 0 0.47477064220183485
0 -1 0.4759725400457666
0 -1 0.4771689497716895
2 -1 0.4783599088838269
1 0 0.4772727272727273
1 0 0.47619047619047616
1 0 0.4751131221719457
1 0 0.47404063205417607
1 0 0.47297297297297297
2 -1 0.47415730337078654
0 -1 0.47533632286995514
1 0 0.4742729306487696
1 0 0.4732142857142857
1 0 0.47216035634743875
1 0 0.4711111111111111
1 0 0.4700665188470067
1 0 0.4690265486725664
